year,month,Tmean,Tmax,Tmin,VPDmean,VPDmax,date,site
2004,11,25.06368874457351,26.695733380014754,22.327439470046,0.3643302187710223,1.7482626656971856,2004-11-15T00:00:00Z,BOB
2004,12,26.254051616903542,28.09586077603504,23.34154914192293,0.9013048752005957,3.460100300840461,2004-12-15T00:00:00Z,BOB
2005,1,26.280733887401134,29.195716928592525,22.601668718847634,1.1673164415736312,3.529393829259672,2005-01-15T00:00:00Z,BOB
2005,2,27.609474031260614,30.64087814394663,23.643721120492685,1.2476844590999911,3.3610432969629587,2005-02-15T00:00:00Z,BOB
2005,3,26.5589812994818,29.77329900028733,23.178741727160755,0.801044242971466,2.390059008113646,2005-03-15T00:00:00Z,BOB
2005,4,26.561515686417593,29.167536651045133,23.290902795878928,0.659961058020231,2.280749445204583,2005-04-15T00:00:00Z,BOB
2005,5,25.211493506535856,27.282189080396485,22.515700106826205,0.3560592011017758,1.7311039220663487,2005-05-15T00:00:00Z,BOB
2005,6,24.985969877924788,27.178522206626603,22.361896229488742,0.30737277306055305,1.5437244334977958,2005-06-15T00:00:00Z,BOB
2005,8,26.18795098415059,27.91040215587648,22.79878589565832,0.604162082966988,1.2471522177256344,2005-08-15T00:00:00Z,BOB
2005,9,25.58438048071032,27.311480728296104,22.622588135931164,0.4723226925031177,1.4035607988213645,2005-09-15T00:00:00Z,BOB
2005,10,26.0503988070571,27.690944148976683,22.534785587559718,0.5532738105232512,1.522440285935325,2005-10-15T00:00:00Z,BOB
2005,11,25.98279326707517,27.789414259478505,22.670938814079886,0.5185075481266195,1.7094775195907501,2005-11-15T00:00:00Z,BOB
2005,12,26.085246953964216,27.83899995311646,22.750474753126397,0.8497035681182576,2.505082674782747,2005-12-15T00:00:00Z,BOB
2006,1,25.705134114156067,28.143088713536105,22.62488757014371,0.8625540047565904,3.4310102058823833,2006-01-15T00:00:00Z,BOB
2006,2,27.41659032763739,29.731377756775572,23.2186062253036,1.2211020136434478,3.1710508322265056,2006-02-15T00:00:00Z,BOB
2006,3,27.199654033563085,29.53060537689448,23.14752513842971,0.9205708332606328,2.311843494052439,2006-03-15T00:00:00Z,BOB
2006,4,26.16882773907348,28.97960237919579,23.06975359209298,0.6353041921727778,2.17971236584481,2006-04-15T00:00:00Z,BOB
2006,5,26.019309260444103,27.825114879637393,22.65014666364841,0.5360469451791495,2.0703446426227425,2006-05-15T00:00:00Z,BOB
2006,6,25.761110034143986,27.573966974693043,22.536042840982706,0.5451163968072462,1.7140606700764764,2006-06-15T00:00:00Z,BOB
2006,7,24.61392020079286,26.015676247002272,22.28963946237511,0.3133409170398824,1.5280282319904313,2006-07-15T00:00:00Z,BOB
2006,8,24.85279005978817,26.214592622557156,22.294178822742744,0.35913560864057814,1.2501473902977855,2006-08-15T00:00:00Z,BOB
2006,9,25.595825198764377,27.417402105468252,22.498595640568777,0.4155421981458744,1.2196641796461192,2006-09-15T00:00:00Z,BOB
2006,10,25.273608068168688,27.013974842548457,22.370289943695465,0.361531851150796,1.4280445424646495,2006-10-15T00:00:00Z,BOB
2006,11,25.39746751313485,27.136873394032587,22.479984189174793,0.462879059925373,1.5789532626382723,2006-11-15T00:00:00Z,BOB
2006,12,25.355321095598423,27.032405147253957,22.68571844842452,0.7779133021867367,2.199443681231299,2006-12-15T00:00:00Z,BOB
2007,1,27.191633493638896,29.349398570281682,22.69138515551303,1.3385990381075563,3.5976736267775484,2007-01-15T00:00:00Z,BOB
2007,2,27.727487926401793,29.95961017648055,23.098568502095635,1.3775574770029777,3.1315146394953564,2007-02-15T00:00:00Z,BOB
2007,3,26.68419523553316,29.472184970883223,23.248650310431866,0.7607524004379498,2.306392812692397,2007-03-15T00:00:00Z,BOB
2007,4,26.77793197192989,30.09081130597107,23.372500868354017,0.7813623644035151,2.1719824557903262,2007-04-15T00:00:00Z,BOB
2007,5,26.001464660933895,28.837873128171744,23.087508035820015,0.6015485753640553,2.278210821345529,2007-05-15T00:00:00Z,BOB
2007,6,25.232697404200326,26.778952427401645,22.462041462266974,0.38238074518009924,1.8500988056901635,2007-06-15T00:00:00Z,BOB
2007,7,24.807672065417538,26.270831124036082,22.373006099321813,0.3572879284928422,1.3729903500645662,2007-07-15T00:00:00Z,BOB
2007,8,24.553471652489996,26.19212493814993,22.282164217024867,0.3425654981530477,1.426081035939921,2007-08-15T00:00:00Z,BOB
2007,9,25.072748628215717,26.98016020869039,22.34651285911634,0.4207815683816985,1.4941100396440836,2007-09-15T00:00:00Z,BOB
2007,10,25.626666368836254,27.564044387736434,22.603264523254385,0.5189157322416967,1.6792269393639723,2007-10-15T00:00:00Z,BOB
2007,11,24.56521087401572,26.83090946755635,22.53267812840486,0.31326631908041225,1.5298915431639137,2007-11-15T00:00:00Z,BOB
2007,12,25.278884934700937,27.36057064750508,22.282733406385134,0.7568024102503133,2.9056029410190383,2007-12-15T00:00:00Z,BOB
2008,1,26.475598405279733,28.229545987218835,21.986739308998867,0.9660573638386223,2.8149428669228547,2008-01-15T00:00:00Z,BOB
2008,2,27.289018531887436,29.3504961921237,22.918611782933453,1.1650418166779273,3.044373908696514,2008-02-15T00:00:00Z,BOB
2008,3,27.223001160314183,29.360773864767417,23.224575347775765,0.836442469974832,2.32196021341926,2008-03-15T00:00:00Z,BOB
2008,4,27.623858332772194,29.464349138703042,23.421701122672438,0.8948499112688915,2.143017172333966,2008-04-15T00:00:00Z,BOB
2008,5,26.2174484898298,28.246139113229564,22.94973125633775,0.5926943622329417,2.0250870549823627,2008-05-15T00:00:00Z,BOB
2008,6,24.456730590536715,26.479175211280957,22.48125563921032,0.24013513995253913,1.564073284448257,2008-06-15T00:00:00Z,BOB
2008,7,24.890932877141314,26.46580517535936,22.472289260275357,0.345194865831478,1.3239363409618647,2008-07-15T00:00:00Z,BOB
2008,8,24.562215975722953,26.187230196213758,22.228224161026642,0.2785198710553112,1.5199997834128136,2008-08-15T00:00:00Z,BOB
2008,9,25.676873902305097,27.3467144434541,22.536035205807643,0.4840011178604874,1.4288790558120303,2008-09-15T00:00:00Z,BOB
2008,10,26.143036034348007,27.933869207840452,22.784965272120843,0.5505738159542803,1.6398194492335774,2008-10-15T00:00:00Z,BOB
2008,11,25.928255124831416,27.911739465363713,22.900465881094867,0.5196169953726112,1.9261635471835403,2008-11-15T00:00:00Z,BOB
2008,12,26.685970686371938,28.45317690827867,23.504991992815643,0.9770653062916995,2.7070140629599178,2008-12-15T00:00:00Z,BOB
2009,1,26.91276281943727,29.057296475741477,22.80525254161249,1.122269928651844,3.6704371328417915,2009-01-15T00:00:00Z,BOB
2009,2,26.57134464303304,29.307507141864885,23.07670995852475,1.1083751950699636,2.9214249312785827,2009-02-15T00:00:00Z,BOB
2009,3,27.187506602598713,29.91138357544056,23.49928785721595,0.9155351489769478,2.457458084690272,2009-03-15T00:00:00Z,BOB
2009,4,27.070304560946962,29.76234369481253,23.379675258824392,0.9131899627127829,2.2642259150496353,2009-04-15T00:00:00Z,BOB
2009,5,26.947493043738255,29.616298569827205,23.401867611014392,0.8199443447234945,2.217662576098949,2009-05-15T00:00:00Z,BOB
2009,6,24.948101395895673,26.78821255331448,22.62966901028644,0.3981663272233455,1.225892980441127,2009-06-15T00:00:00Z,BOB
2009,7,25.427212953111752,26.984638927346165,22.62953340542879,0.4743568669470597,1.3454194864898747,2009-07-15T00:00:00Z,BOB
2009,8,24.29027310780606,26.368211478481584,22.207434120928774,0.31298749096531314,1.4380415615791107,2009-08-15T00:00:00Z,BOB
2009,9,24.640653793966482,26.63952959157555,22.413296730270407,0.36405270905047077,1.4908054667618216,2009-09-15T00:00:00Z,BOB
2009,10,26.086301629740653,28.29009138066575,22.839399028120987,0.6565487862374215,1.5815386563109137,2009-10-15T00:00:00Z,BOB
2009,11,25.69459370701058,27.72708615660363,22.71114888387405,0.5444023354754786,1.8418698609337032,2009-11-15T00:00:00Z,BOB
2009,12,25.181439733141623,27.01926309858395,22.266167767193224,0.7081274121025275,2.3452127825820654,2009-12-15T00:00:00Z,BOB
2010,1,26.25067151884759,28.42677633292025,22.518903839275737,1.2080648782386783,3.7657824979263372,2010-01-15T00:00:00Z,BOB
2010,2,27.739302812158,30.385159031412137,23.52995152136683,1.5312768846596847,3.3430011657788024,2010-02-15T00:00:00Z,BOB
2010,3,27.527565015089497,30.558478451678805,23.683129271136014,1.1609597924784985,2.489274656978164,2010-03-15T00:00:00Z,BOB
2010,4,27.333200872749874,29.791153792863195,24.26660583724726,0.8816330844760464,2.3322362948861506,2010-04-15T00:00:00Z,BOB
2010,5,25.792896666897793,27.946582247254103,22.60896698978218,0.5369061825609489,1.9889304524658078,2010-05-15T00:00:00Z,BOB
2010,6,25.108234658134677,27.318159107457017,22.6083922772909,0.43518739046742716,1.67157913564147,2010-06-15T00:00:00Z,BOB
2010,7,24.25633560980338,26.09268822169227,22.315069569206237,0.3368497702255454,1.323789808017211,2010-07-15T00:00:00Z,BOB
2010,8,23.869354041388657,25.948528763541532,22.144518817577126,0.26710147520597327,1.596699345058688,2010-08-15T00:00:00Z,BOB
2010,9,24.78753744718829,26.814647448098654,22.34022486493842,0.3645191381532049,1.5269432222499528,2010-09-15T00:00:00Z,BOB
2010,10,25.23456788069839,27.241492533149774,22.437307262066266,0.4466046308318282,1.7239320799995625,2010-10-15T00:00:00Z,BOB
2010,11,24.928688421496425,27.056090907777794,22.487562015772717,0.4073744243101426,1.6122705170181428,2010-11-15T00:00:00Z,BOB
2010,12,26.572613979459977,28.6181819198312,23.55969187534199,1.0128910709158196,2.566254023860224,2010-12-15T00:00:00Z,BOB
2011,1,26.13345421387538,28.297234734393303,22.712320897012027,1.1122953534934115,3.293383659943379,2011-01-15T00:00:00Z,BOB
2011,2,27.463651987570085,29.784871442247052,23.36084108350165,1.4010302806588018,3.2386150433701393,2011-02-15T00:00:00Z,BOB
2011,3,27.35906458488825,29.966422216998573,23.554496886594062,1.0457738918487984,2.450289297570162,2011-03-15T00:00:00Z,BOB
2011,4,26.5237597905648,28.79437674497802,23.196508314283584,0.7477251614151728,2.119278908259456,2011-04-15T00:00:00Z,BOB
2011,5,25.756386622995233,28.03358351994993,22.825756876890406,0.5472137671689196,2.0726814577840584,2011-05-15T00:00:00Z,BOB
2011,6,25.809900746588166,27.868249228942464,22.815933905218024,0.5601332343092662,1.7503456074371386,2011-06-15T00:00:00Z,BOB
2011,7,24.00103715873171,26.639834215411085,22.00170532739677,0.2863725300365988,1.4875576454035275,2011-07-15T00:00:00Z,BOB
2011,8,24.925560030860066,27.03068553593649,22.599651243930378,0.4536987890002899,1.4381644408405827,2011-08-15T00:00:00Z,BOB
2011,9,24.618638961318624,26.463679085278464,22.316908753086505,0.39497839663862344,1.513051060190706,2011-09-15T00:00:00Z,BOB
2011,10,24.931673766120056,26.934989636011462,22.317428401269883,0.4010934329324088,1.7949633453661347,2011-10-15T00:00:00Z,BOB
2011,11,24.699407088385847,26.668310765543147,22.37838116828151,0.35585094630762265,1.6039880310773815,2011-11-15T00:00:00Z,BOB
2011,12,25.57002010946063,27.353729144121875,22.92774664979276,0.721655535338441,2.1463241712005923,2011-12-15T00:00:00Z,BOB
2012,1,26.859092496436855,28.75266465492441,21.899007277023166,1.035847620288687,2.550386747670695,2012-01-15T00:00:00Z,BOB
2012,2,25.490778919354806,27.675159107727968,22.442447340534788,0.682912010642872,2.5814660248825487,2012-02-15T00:00:00Z,BOB
2012,3,26.324594217661804,28.24395961910017,22.977989540997662,0.7104016113803409,2.3161860797702123,2012-03-15T00:00:00Z,BOB
2012,4,25.831146947176236,27.807593854268497,22.807383146281524,0.5990055782783466,2.233210004904417,2012-04-15T00:00:00Z,BOB
2012,5,26.652912370822992,28.486241662060298,23.03956165076933,0.7409242794663502,2.050095444422537,2012-05-15T00:00:00Z,BOB
2012,6,25.050368225601517,26.9956823570252,22.550908372953582,0.4354830951558777,1.7940526635323253,2012-06-15T00:00:00Z,BOB
2012,7,23.779325541652764,25.49853755858761,22.134632553539184,0.33692500281765075,1.3605604082128924,2012-07-15T00:00:00Z,BOB
2012,8,23.05128651106576,24.92680271230465,21.889618253621066,0.2845238939842651,1.5711478666123373,2012-08-15T00:00:00Z,BOB
2012,9,25.252318265075754,26.999430185312253,22.5529686384483,0.5247583362905238,1.4817999697629636,2012-09-15T00:00:00Z,BOB
2012,10,25.31615866261362,26.94111878264306,22.406498093306705,0.48632405452767424,1.596040239095521,2012-10-15T00:00:00Z,BOB
2012,11,26.054484788671477,27.58668332432689,22.716729261343783,0.6063163078349365,2.0731899761493597,2012-11-15T00:00:00Z,BOB
2012,12,26.50587368818523,28.393436443982885,23.55563283854138,0.9856560553732274,3.3844013125026535,2012-12-15T00:00:00Z,BOB
2013,1,26.142289001255516,28.510465401318122,22.26998126106553,1.264712906575272,4.982043026419813,2013-01-15T00:00:00Z,BOB
2013,2,27.755468641034803,29.66386596533837,23.427112713500833,1.5312970829535515,3.792391836730492,2013-02-15T00:00:00Z,BOB
2013,3,26.223102204990216,28.280669336825586,22.981684915485427,0.6817419233256327,2.234698139175619,2013-03-15T00:00:00Z,BOB
2013,4,27.37172320871859,29.0782375639426,23.66922962501175,0.8654786154402576,2.1897619653515212,2013-04-15T00:00:00Z,BOB
2013,5,25.477812007946714,27.391876637968352,22.63498452749737,0.4758065141597307,2.3090515845235355,2013-05-15T00:00:00Z,BOB
2013,6,25.133921066816438,26.769931524982525,22.580261917127213,0.4222251686346847,1.547689533405498,2013-06-15T00:00:00Z,BOB
2013,7,24.485799636809137,26.197233445035252,22.424380584453022,0.32269145618664175,1.2303636120460781,2013-07-15T00:00:00Z,BOB
2013,8,23.928659285778885,26.075077763752997,22.309306609745217,0.36839611716917836,1.3741767000375185,2013-08-15T00:00:00Z,BOB
2013,9,24.007897341514365,25.941900313568087,22.14380815432063,0.2608241926433943,1.9344305951472303,2013-09-15T00:00:00Z,BOB
2013,10,25.17181549951361,27.280924309897124,22.465517279137927,0.4213908450802473,1.6718070938080987,2013-10-15T00:00:00Z,BOB
2013,11,25.32784563231713,27.338756937370306,22.69808852054502,0.41010035852512755,1.7743414410486926,2013-11-15T00:00:00Z,BOB
2013,12,25.310228132044326,27.27988913399885,22.55855313422899,0.7461750619450068,3.8630693532026528,2013-12-15T00:00:00Z,BOB
2014,1,26.63141985836882,28.672727128320602,22.727692557350633,0.9170013558506392,3.1455859621650526,2014-01-15T00:00:00Z,BOB
2014,2,26.292411531971702,28.467965387003016,22.801106901807213,0.791781884774759,2.9306002839108722,2014-02-15T00:00:00Z,BOB
2014,3,26.970747992955037,29.20113905388884,23.550747404569794,0.9783285385133353,2.3448395896969094,2014-03-15T00:00:00Z,BOB
2014,4,27.985184088524555,29.765767668601484,23.824114745276816,0.9877103388062874,2.2425709482247584,2014-04-15T00:00:00Z,BOB
2014,5,25.553505780151102,28.719184842868465,22.936419627089705,0.47439616189208705,2.1229816643457484,2014-05-15T00:00:00Z,BOB
2014,6,25.549343454257226,27.603149743999438,22.816982497958303,0.474455693328802,1.8324098005040412,2014-06-15T00:00:00Z,BOB
2014,7,24.835838994590965,26.598761767663706,22.49415304995821,0.3326010299515303,1.240057339850423,2014-07-15T00:00:00Z,BOB
2014,8,24.321281074810265,26.31481284829382,22.196707793589667,0.3038148602188498,1.1994080110412473,2014-08-15T00:00:00Z,BOB
2014,9,25.17673986779664,27.09304201666293,22.47905961898262,0.30599078009823094,1.1857234579548308,2014-09-15T00:00:00Z,BOB
2014,10,25.599212775663457,27.32384877263479,22.47643413935482,0.396638923757229,1.482827300548506,2014-10-15T00:00:00Z,BOB
2014,11,26.4057057712328,28.087310881232185,22.760774871181958,0.5887638800445938,1.7214821881749067,2014-11-15T00:00:00Z,BOB
2014,12,25.484628204482835,27.229361694998403,22.836711976874383,0.7648251254868009,3.052060724003658,2014-12-15T00:00:00Z,BOB
2015,1,24.888411359136526,26.793937098057235,21.199449997484578,0.6641468011522705,2.978610017630648,2015-01-15T00:00:00Z,BOB
2015,2,25.83516045080461,27.83830488619793,22.66799451503706,0.6217625473197779,3.691094337351955,2015-02-15T00:00:00Z,BOB
2015,3,26.211622081394516,28.343440720471076,23.09143325331832,0.635288009879758,2.44899452299963,2015-03-15T00:00:00Z,BOB
2015,4,27.74908301205755,29.176337324234446,23.31346515717736,0.829063668340999,2.2114813987743616,2015-04-15T00:00:00Z,BOB
2015,5,25.332456702994943,27.941734590053183,22.707709299529046,0.34646883257156313,1.9823655272700444,2015-05-15T00:00:00Z,BOB
2015,6,25.719730299623777,27.345003845972773,22.689197308144507,0.40928903121747323,2.5006423096415884,2015-06-15T00:00:00Z,BOB
2015,7,24.8159533518228,26.84118279379867,22.219389412174543,0.321981653790361,1.70307264482959,2015-07-15T00:00:00Z,BOB
2015,8,25.603125420361835,27.372989261969924,22.646798369869405,0.405143968759234,1.5440830855741878,2015-08-15T00:00:00Z,BOB
2015,9,25.21881065605109,26.818004649535858,22.442445578195784,0.3554584362510751,1.2967273843728513,2015-09-15T00:00:00Z,BOB
2015,10,26.067312012197267,27.752739348831682,22.44157825521434,0.46391756505928705,2.5509336512332506,2015-10-15T00:00:00Z,BOB
2015,11,26.14762023413978,27.963858723726485,22.679885536966076,0.534360447699068,1.7720835488736313,2015-11-15T00:00:00Z,BOB
2015,12,26.419456255135046,28.04634357546421,23.157455586656695,0.9558281566277586,3.383886247792232,2015-12-15T00:00:00Z,BOB
2016,1,26.732448511250293,29.24232408536273,22.85532334433174,1.0916487816839024,3.8289554578641627,2016-01-15T00:00:00Z,BOB
2016,2,27.088359531396065,29.899383129670777,22.992152426195695,1.1607201867936534,3.4966104878308317,2016-02-15T00:00:00Z,BOB
2016,3,27.24620442408466,30.73914809807581,23.76455119055998,0.8121338758458962,2.394736469894013,2016-03-15T00:00:00Z,BOB
2016,4,28.48568035370669,30.284845634635094,24.225578663004864,1.0159774836190387,2.37141703826457,2016-04-15T00:00:00Z,BOB
2016,5,25.6117737034431,27.90779132742652,22.940770690315837,0.45028130769188,2.079371166399628,2016-05-15T00:00:00Z,BOB
2016,6,25.62077072089535,27.337290874992075,22.525263465967498,0.5041618293119302,1.4439000776087383,2016-06-15T00:00:00Z,BOB
2016,7,24.783226757347634,26.24944080099672,22.32925948979681,0.328882727858955,1.4242082543447223,2016-07-15T00:00:00Z,BOB
2016,8,25.034231919361808,26.826460602747613,22.435650808845246,0.3890208999258128,1.4276844653596958,2016-08-15T00:00:00Z,BOB
2016,9,26.18821668845767,27.737861220399953,22.613211985587586,0.5605971798865352,1.5096654790461086,2016-09-15T00:00:00Z,BOB
2016,10,26.306353723928503,27.767362574786297,22.700277082191807,0.517268087305641,1.8500190910979242,2016-10-15T00:00:00Z,BOB
2016,11,26.080647423374003,28.13869596917107,22.703640919411143,0.5396209484463478,1.7765829011909633,2016-11-15T00:00:00Z,BOB
2016,12,26.719635377591867,28.25592963152543,23.327771222556912,0.8902231630597052,3.3561832476629205,2016-12-15T00:00:00Z,BOB
2017,1,27.662117818103464,29.382076442598084,23.18627982808697,1.2771240107498325,3.314466589618363,2017-01-15T00:00:00Z,BOB
2017,2,26.37790722286269,28.801854711503424,23.086241806730605,0.766936067608408,2.918247118949466,2017-02-15T00:00:00Z,BOB
2017,3,27.475631809677044,29.93582864890216,23.711948634857663,0.8806744951677594,2.4793958902643927,2017-03-15T00:00:00Z,BOB
2017,4,26.311910487430435,28.56990298904314,23.305818457068483,0.599209428035528,2.3732350348365996,2017-04-15T00:00:00Z,BOB
2017,5,27.69826071447929,29.5892572270924,23.32763992249356,0.8301690869055869,2.2616293058583024,2017-05-15T00:00:00Z,BOB
2017,6,24.71330168288992,26.661703273587637,22.452085183561444,0.2983909257840952,1.6929421559716742,2017-06-15T00:00:00Z,BOB
2017,7,25.053225550353115,26.43912512972933,22.346377455332043,0.33010646732027166,1.388722390487506,2017-07-15T00:00:00Z,BOB
2017,8,24.598235853353735,26.360263937785213,22.280145562885256,0.31078085782367526,1.3428409457335606,2017-08-15T00:00:00Z,BOB
2017,9,25.58778278764205,27.179049625644186,22.433265849443174,0.44554481156408643,1.490256004142597,2017-09-15T00:00:00Z,BOB
2017,10,26.513963776105058,28.23568787231495,22.708452510635176,0.5826617792030744,1.6764989016015122,2017-10-15T00:00:00Z,BOB
2017,11,25.12848935519922,26.903330661118112,22.3751264391507,0.36089890156411664,1.7556035733521513,2017-11-15T00:00:00Z,BOB
2017,12,27.547617610494893,29.16266802478095,23.56898537048403,1.0251736635170323,3.3438492493289598,2017-12-15T00:00:00Z,BOB
