X1,Eff..PAI,True.PAI,method1,method2,site,plot,year,month,fcover,se_for_true_PAI,Direct_fapar,Diffuse_fapar,final_FAPAR,plot_code,CF
CE V6.1,2.95,5.16,CE,P180,BOB,2,2017,9,0.670679214,0.181324969,0.877855218,0.88597874,0.884354035,BOB-02,0.571705426
CE V6.1,2.84,4.83,CE,P180,BOB,2,2017,10,0.684957174,0.112447975,0.887898588,0.891815843,0.891032392,BOB-02,0.587991718
CE V6.1,3.04,5.13,CE,P180,BOB,2,2017,12,0.743126829,0.114656541,0.900226169,0.907410855,0.905973918,BOB-02,0.592592593
CE V6.1,2.79,4.76,CE,P180,BOB,3,2013,3,0.687290592,0.105462274,0.845115538,0.86511508,0.861115172,BOB-03,0.586134454
CE V6.1,2.42,3.98,CE,P180,BOB,3,2013,5,0.801764116,0.101863263,0.85649152,0.871031046,0.868123141,BOB-03,0.608040201
CE V6.1,2.41,3.93,CE,P180,BOB,3,2013,6,0.777509705,0.116290404,0.851633055,0.865956864,0.863092102,BOB-03,0.613231552
CE V6.1,2.85,4.8,CE,P180,BOB,3,2013,12,0.848762409,0.113724326,0.898760423,0.909297973,0.907190463,BOB-03,0.59375
CE V6.1,3.06,5.4,CE,P180,BOB,3,2014,6,0.812769232,0.075111828,0.891592673,0.905732259,0.902904342,BOB-03,0.566666667
CE V6.1,2.82,5.01,CE,P180,BOB,3,2014,7,0.794465393,0.116955912,0.890541036,0.900258404,0.89831493,BOB-03,0.562874251
CE V6.1,2.93,5.21,CE,P180,BOB,3,2014,8,0.741126507,0.117975308,0.872059453,0.887814956,0.884663855,BOB-03,0.562380038
CE V6.1,2.87,5.14,CE,P180,BOB,3,2014,9,0.765083991,0.157425703,0.883975539,0.894813169,0.892645643,BOB-03,0.558365759
CE V6.1,2.54,4.48,CE,P180,BOB,3,2014,11,0.850152359,0.115051537,0.879321038,0.892694645,0.890019924,BOB-03,0.566964286
CE V6.1,2.69,4.88,CE,P180,BOB,3,2014,12,0.830389754,0.159277553,0.874640769,0.890492242,0.887321947,BOB-03,0.551229508
CE V6.1,2.72,4.66,CE,P180,BOB,3,2015,1,0.738834008,0.103794398,0.866339589,0.881743429,0.878662661,BOB-03,0.583690987
CE V6.1,2.54,4.3,CE,P180,BOB,3,2015,2,0.775031477,0.093317018,0.848356449,0.867374496,0.863570887,BOB-03,0.590697674
CE V6.1,2.66,4.58,CE,P180,BOB,3,2015,3,0.771645395,0.082466397,0.85424774,0.874755766,0.870654161,BOB-03,0.580786026
CE V6.1,2.55,4.23,CE,P180,BOB,3,2015,4,0.77041179,0.101078411,0.854345699,0.874200256,0.870229344,BOB-03,0.602836879
CE V6.1,2.63,4.48,CE,P180,BOB,3,2015,5,0.735926791,0.110862472,0.872039447,0.883744944,0.881403845,BOB-03,0.587053571
CE V6.1,2.91,4.91,CE,P180,BOB,3,2015,6,0.876313801,0.094601349,0.904678468,0.9167934,0.914370414,BOB-03,0.592668024
CE V6.1,2.78,5.05,CE,P180,BOB,3,2015,7,0.713532778,0.162430322,0.883212366,0.892250095,0.89044255,BOB-03,0.55049505
CE V6.1,3.12,5.43,CE,P180,BOB,3,2015,8,0.768369359,0.121961915,0.900859356,0.910168905,0.908306995,BOB-03,0.574585635
CE V6.1,2.93,5.17,CE,P180,BOB,3,2015,9,0.72571854,0.134483279,0.877306395,0.890859267,0.888148693,BOB-03,0.566731141
CE V6.1,2.81,5,CE,P180,BOB,3,2015,10,0.750149243,0.162608705,0.870369277,0.88387059,0.881170327,BOB-03,0.562
CE V6.1,2.82,5,CE,P180,BOB,3,2015,11,0.728641614,0.102852071,0.890147673,0.895315723,0.894282113,BOB-03,0.564
CE V6.1,2.61,4.6,CE,P180,BOB,3,2016,3,0.701627589,0.149072453,0.843765711,0.859484059,0.85634039,BOB-03,0.567391304
CE V6.1,2.44,4.18,CE,P180,BOB,3,2016,4,0.759219506,0.118026948,0.865061882,0.873139372,0.871523874,BOB-03,0.583732057
CE V6.1,2.32,3.78,CE,P180,BOB,3,2017,1,0.744207983,0.090004847,0.825854546,0.842825418,0.839431244,BOB-03,0.613756614
CE V6.1,2.49,4.28,CE,P180,BOB,3,2017,2,0.738835449,0.11168503,0.840253049,0.85967913,0.855793914,BOB-03,0.581775701
CE V6.1,2.5,4.26,CE,P180,BOB,3,2017,3,0.72587294,0.112262628,0.841345631,0.859373407,0.855767852,BOB-03,0.58685446
CE V6.1,2.46,4.18,CE,P180,BOB,3,2017,4,0.711836771,0.116977574,0.852632706,0.863147832,0.861044807,BOB-03,0.588516746
CE V6.1,2.61,4.73,CE,P180,BOB,3,2017,5,0.871954119,0.151721578,0.869140057,0.887241131,0.883620916,BOB-03,0.55179704
CE V6.1,2.51,4.46,CE,P180,BOB,3,2017,6,0.83356995,0.161468748,0.863333686,0.879758201,0.876473298,BOB-03,0.562780269
CE V6.1,2.69,4.84,CE,P180,BOB,3,2017,7,0.872804775,0.166749121,0.870106612,0.887037534,0.88365135,BOB-03,0.555785124
CE V6.1,2.87,5.3,CE,P180,BOB,3,2017,8,0.852088589,0.171217132,0.878163759,0.894431842,0.891178225,BOB-03,0.541509434
CE V6.1,2.79,5.12,CE,P180,BOB,3,2017,9,0.819064154,0.167099169,0.856771812,0.879578596,0.875017239,BOB-03,0.544921875
CE V6.1,2.56,4.56,CE,P180,BOB,3,2017,10,0.868454598,0.140362599,0.863882095,0.881408405,0.877903143,BOB-03,0.561403509
CE V6.1,2.73,4.89,CE,P180,BOB,3,2017,11,0.841170904,0.146255762,0.86140692,0.882543067,0.878315838,BOB-03,0.558282209
CE V6.1,2.67,4.81,CE,P180,BOB,3,2017,12,0.866105139,0.140556499,0.868162844,0.884500633,0.881233075,BOB-03,0.555093555
CE V6.1,2.77,4.75,CE,P180,BOB,4,2013,2,0.70247167,0.152100698,0.841189541,0.864068917,0.859493042,BOB-04,0.583157895
CE V6.1,2.97,5.33,CE,P180,BOB,4,2013,7,0.802882217,0.125212987,0.875995706,0.892264211,0.88901051,BOB-04,0.557223265
CE V6.1,2.88,5.05,CE,P180,BOB,4,2013,8,0.787329608,0.136969986,0.874846004,0.891677892,0.888311515,BOB-04,0.57029703
CE V6.1,3.16,5.33,CE,P180,BOB,4,2013,11,0.794182752,0.104470747,0.878033817,0.897088783,0.89327779,BOB-04,0.592870544
CE V6.1,3.05,5.56,CE,P180,BOB,4,2014,6,0.806094641,0.208943149,0.887385233,0.902592043,0.899550681,BOB-04,0.548561151
CE V6.1,3.15,5.79,CE,P180,BOB,4,2014,7,0.749285476,0.187120129,0.875248384,0.893531581,0.889874942,BOB-04,0.544041451
CE V6.1,3.06,5.59,CE,P180,BOB,4,2014,8,0.804340483,0.209206596,0.88746998,0.902579244,0.899557391,BOB-04,0.547406082
CE V6.1,3.13,5.71,CE,P180,BOB,4,2014,9,0.657450182,NA,0.872001804,0.883816201,0.881453322,BOB-04,0.548161121
CE V6.1,2.7,4.86,CE,P180,BOB,4,2014,12,0.761287722,0.186126004,0.864007762,0.880354449,0.877085112,BOB-04,0.555555556
CE V6.1,2.78,5.04,CE,P180,BOB,4,2015,1,0.744898669,0.186322053,0.862002963,0.876837949,0.873870951,BOB-04,0.551587302
CE V6.1,2.55,4.44,CE,P180,BOB,4,2015,2,0.733117575,0.126001112,0.845531038,0.863672742,0.860044401,BOB-04,0.574324324
CE V6.1,2.82,5.11,CE,P180,BOB,4,2015,3,0.792940879,0.173694768,0.847504049,0.869571034,0.865157637,BOB-04,0.5518591
CE V6.1,2.69,4.66,CE,P180,BOB,4,2015,4,0.781702577,0.160151849,0.841130785,0.866479848,0.861410036,BOB-04,0.577253219
CE V6.1,3.19,5.86,CE,P180,BOB,4,2015,6,0.777032578,0.174270165,0.880597066,0.896457756,0.893285618,BOB-04,0.544368601
CE V6.1,3.08,5.73,CE,P180,BOB,4,2015,7,0.77767535,NA,0.866142197,0.885674286,0.881767868,BOB-04,0.537521815
CE V6.1,3.01,5.49,CE,P180,BOB,4,2015,9,0.775677519,0.227188146,0.875111498,0.889798255,0.886860904,BOB-04,0.548269581
CE V6.1,2.94,5.35,CE,P180,BOB,4,2015,10,0.777251139,0.149587316,0.864173475,0.883355448,0.879519053,BOB-04,0.54953271
CE V6.1,2.94,5.28,CE,P180,BOB,4,2015,11,0.772620033,0.200950429,0.864190241,0.881318103,0.877892531,BOB-04,0.556818182
CE V6.1,2.68,4.8,CE,P180,BOB,4,2015,12,0.782654175,0.206311629,0.843141788,0.865927206,0.861370122,BOB-04,0.558333333
CE V6.1,2.69,4.82,CE,P180,BOB,4,2016,1,0.784639798,0.206071809,0.844058485,0.866604582,0.862095362,BOB-04,0.558091286
CE V6.1,2.52,4.35,CE,P180,BOB,4,2016,2,0.725537036,0.132846914,0.825860244,0.850460767,0.845540663,BOB-04,0.579310345
CE V6.1,2.87,5.17,CE,P180,BOB,4,2016,4,0.708802608,0.132178319,0.861958491,0.876622925,0.873690038,BOB-04,0.555125725
CE V6.1,2.52,4.25,CE,P180,BOB,4,2017,1,0.739237448,0.12862682,0.843887901,0.861489382,0.857969086,BOB-04,0.592941176
CE V6.1,2.68,4.57,CE,P180,BOB,4,2017,2,0.736122127,0.12653427,0.840036777,0.860576323,0.856468414,BOB-04,0.58643326
CE V6.1,2.52,4.28,CE,P180,BOB,4,2017,3,0.754555738,0.112992061,0.839101169,0.857956251,0.854185234,BOB-04,0.588785047
CE V6.1,2.44,4.16,CE,P180,BOB,4,2017,4,0.806943146,0.125212436,0.856286505,0.869931478,0.867202483,BOB-04,0.586538462
CE V6.1,2.57,4.42,CE,P180,BOB,4,2017,5,0.817834849,0.130138004,0.860996955,0.876683167,0.873545924,BOB-04,0.581447964
CE V6.1,2.8,4.96,CE,P180,BOB,4,2017,6,0.826733623,0.113397605,0.87402418,0.887212789,0.884575067,BOB-04,0.564516129
CE V6.1,3.08,5.54,CE,P180,BOB,4,2017,7,0.819599253,0.181972147,0.890640871,0.903089131,0.900599479,BOB-04,0.555956679
CE V6.1,3.2,5.76,CE,P180,BOB,4,2017,8,0.79912025,0.168358184,0.893502479,0.905376625,0.903001795,BOB-04,0.555555556
CE V6.1,2.95,5.14,CE,P180,BOB,4,2017,9,0.648925722,0.14892623,0.875345765,0.884541801,0.882702594,BOB-04,0.573929961
CE V6.1,2.71,4.62,CE,P180,BOB,4,2017,11,0.831902903,0.10932096,0.875058252,0.889045671,0.886248187,BOB-04,0.586580087
CE V6.1,3.06,5.32,CE,P180,BOB,4,2017,12,0.789995151,0.160603084,0.882457792,0.895160201,0.892619719,BOB-04,0.57518797
CE V6.1,2.53,4.06,CE,P180,BOB,5,2013,2,0.685935666,0.108025095,0.819967396,0.843221502,0.838570681,BOB-05,0.623152709
CE V6.1,2.69,4.41,CE,P180,BOB,5,2013,4,0.656851292,0.144211605,0.841091533,0.858174348,0.854757785,BOB-05,0.609977324
CE V6.1,2.48,4.16,CE,P180,BOB,5,2013,10,0.814625889,0.113462118,0.864730549,0.877682536,0.875092139,BOB-05,0.596153846
CE V6.1,2.6,4.46,CE,P180,BOB,5,2013,11,0.830712141,0.108331448,0.880301776,0.888578076,0.886922816,BOB-05,0.582959641
CE V6.1,2.82,4.81,CE,P180,BOB,5,2013,12,0.854302285,0.124712602,0.901521269,0.909988358,0.90829494,BOB-05,0.586278586
CE V6.1,2.7,5.07,CE,P180,BOB,5,2014,8,0.808584305,0.203656168,0.866077066,0.885254817,0.881419267,BOB-05,0.532544379
CE V6.1,2.57,4.81,CE,P180,BOB,5,2014,9,0.730210213,0.157169384,0.854983679,0.868605224,0.865880915,BOB-05,0.534303534
CE V6.1,2.58,4.85,CE,P180,BOB,5,2014,10,0.721362883,0.159892465,0.852616681,0.866778421,0.863946073,BOB-05,0.531958763
CE V6.1,2.57,4.81,CE,P180,BOB,5,2014,11,0.730210213,0.157169384,0.854983679,0.868605224,0.865880915,BOB-05,0.534303534
CE V6.1,2.67,4.99,CE,P180,BOB,5,2014,12,0.747357035,0.15367542,0.853190579,0.87107447,0.867497692,BOB-05,0.53507014
CE V6.1,2.48,4.62,CE,P180,BOB,5,2015,1,0.748961776,0.13026134,0.848345007,0.863271269,0.860286017,BOB-05,0.536796537
CE V6.1,2.46,4.43,CE,P180,BOB,5,2015,2,0.712850966,0.127291002,0.829042433,0.842663705,0.83993945,BOB-05,0.55530474
CE V6.1,2.61,4.67,CE,P180,BOB,5,2015,3,0.727163739,0.12916694,0.840403904,0.857021259,0.853697788,BOB-05,0.55888651
CE V6.1,2.47,4.54,CE,P180,BOB,5,2015,4,0.729233652,0.122510811,0.854656614,0.865591584,0.86340459,BOB-05,0.544052863
CE V6.1,2.83,5.32,CE,P180,BOB,5,2015,6,0.783462838,0.141972892,0.870111596,0.885438704,0.882373282,BOB-05,0.531954887
CE V6.1,2.81,5.13,CE,P180,BOB,5,2015,8,0.81441483,0.130036085,0.875943721,0.891096522,0.888065962,BOB-05,0.547758285
CE V6.1,2.73,5.11,CE,P180,BOB,5,2015,9,0.693570582,0.198059457,0.847712748,0.867931067,0.863887403,BOB-05,0.534246575
CE V6.1,2.53,4.49,CE,P180,BOB,5,2015,10,0.818295687,0.122416703,0.87867435,0.887541097,0.885767747,BOB-05,0.563474388
CE V6.1,2.83,5.08,CE,P180,BOB,5,2015,11,0.73041193,0.137325883,0.873858074,0.88472525,0.882551815,BOB-05,0.557086614
CE V6.1,2.58,4.48,CE,P180,BOB,5,2015,12,0.747060594,0.13478487,0.857427173,0.871174978,0.868425417,BOB-05,0.575892857
CE V6.1,2.65,4.69,CE,P180,BOB,5,2016,1,0.716626215,0.150019638,0.849037428,0.86452988,0.86143139,BOB-05,0.565031983
CE V6.1,2.32,4.07,CE,P180,BOB,5,2017,1,0.68767119,0.127081985,0.801009408,0.826421057,0.821338727,BOB-05,0.57002457
CE V6.1,2.46,4.47,CE,P180,BOB,5,2017,2,0.714053278,0.14766079,0.809474778,0.83355267,0.828737092,BOB-05,0.55033557
CE V6.1,2.49,4.46,CE,P180,BOB,5,2017,3,0.694798468,0.133765174,0.806368228,0.834416322,0.828806704,BOB-05,0.558295964
CE V6.1,2.5,4.48,CE,P180,BOB,5,2017,4,0.718348012,0.137389093,0.809703768,0.840784407,0.834568279,BOB-05,0.558035714
CE V6.1,2.44,4.48,CE,P180,BOB,5,2017,5,0.745855377,0.152080486,0.83935362,0.854826714,0.851732095,BOB-05,0.544642857
CE V6.1,2.53,4.69,CE,P180,BOB,5,2017,6,0.729018433,0.162105866,0.866632697,0.876620957,0.874623305,BOB-05,0.539445629
CE V6.1,2.85,5.27,CE,P180,BOB,5,2017,7,0.691804593,0.184574782,0.879347518,0.886099799,0.884749343,BOB-05,0.540796964
CE V6.1,2.78,5.14,CE,P180,BOB,5,2017,8,0.669835704,0.150625096,0.876053779,0.880009079,0.879218019,BOB-05,0.540856031
CE V6.1,2.64,4.86,CE,P180,BOB,5,2017,9,0.769015012,0.156789334,0.881983038,0.889832707,0.888262773,BOB-05,0.543209877
CE V6.1,2.8,5.08,CE,P180,BOB,5,2017,10,0.788782925,0.160080973,0.888708545,0.89771056,0.895910157,BOB-05,0.551181102
CE V6.1,2.73,4.88,CE,P180,BOB,5,2017,11,0.818648917,0.155818204,0.888810016,0.89722689,0.895543515,BOB-05,0.55942623
CE V6.1,2.73,4.91,CE,P180,BOB,5,2017,12,0.763597971,0.125654229,0.878266627,0.886388414,0.884764057,BOB-05,0.556008147
CE V6.1,2.64,4.62,CE,P180,BOB,6,2013,1,0.726809642,0.11780567,0.833983787,0.860231699,0.854982117,BOB-06,0.571428571
CE V6.1,2.29,3.62,CE,P180,BOB,6,2013,2,0.716463802,0.068304882,0.811448434,0.836309699,0.831337446,BOB-06,0.632596685
CE V6.1,2.53,4.17,CE,P180,BOB,6,2013,4,0.764885074,0.108855538,0.834153886,0.857932913,0.853177108,BOB-06,0.606714628
CE V6.1,2.66,4.63,CE,P180,BOB,6,2013,8,0.841231014,0.124933787,0.877801242,0.892026969,0.889181823,BOB-06,0.574514039
CE V6.1,2.35,3.83,CE,P180,BOB,6,2013,10,0.829609538,0.106906196,0.849120247,0.861353446,0.858906806,BOB-06,0.613577023
CE V6.1,2.56,4.32,CE,P180,BOB,6,2013,11,0.844733608,0.08535255,0.868947714,0.882242865,0.879583835,BOB-06,0.592592593
CE V6.1,2.86,4.9,CE,P180,BOB,6,2013,12,0.873761334,0.199865306,0.909018986,0.91732956,0.915667445,BOB-06,0.583673469
CE V6.1,2.58,5.16,CE,P180,BOB,6,2014,8,0.650767443,0.205186709,0.834767166,0.848577666,0.845815566,BOB-06,0.5
CE V6.1,2.3,4.48,CE,P180,BOB,6,2014,9,0.643965083,0.182784098,0.819032662,0.833418851,0.830541614,BOB-06,0.513392857
CE V6.1,2.77,4.58,CE,P180,BOB,6,2014,10,0.727468006,0.088550251,0.890651811,0.895797599,0.894768441,BOB-06,0.604803493
CE V6.1,2.48,4.88,CE,P180,BOB,6,2014,12,0.70344664,0.152104275,0.839301992,0.856888225,0.853370979,BOB-06,0.508196721
CE V6.1,2.25,4.34,CE,P180,BOB,6,2015,1,0.702597682,0.15768588,0.821744698,0.840120238,0.83644513,BOB-06,0.51843318
CE V6.1,2.09,3.93,CE,P180,BOB,6,2015,2,0.645394008,0.141174142,0.803355849,0.819890764,0.816583781,BOB-06,0.531806616
CE V6.1,2.44,4.47,CE,P180,BOB,6,2015,3,0.653449157,0.180479886,0.809038346,0.832076725,0.827469049,BOB-06,0.545861298
CE V6.1,2.35,4.42,CE,P180,BOB,6,2015,4,0.661061624,0.201742456,0.822204831,0.841873463,0.837939737,BOB-06,0.531674208
CE V6.1,2.55,4.8,CE,P180,BOB,6,2015,6,0.669685284,0.134612447,0.845764512,0.860252704,0.857355066,BOB-06,0.53125
CE V6.1,2.69,5.15,CE,P180,BOB,6,2015,7,0.638807323,0.170233619,0.851273366,0.864478499,0.861837473,BOB-06,0.522330097
CE V6.1,2.64,4.97,CE,P180,BOB,6,2015,8,0.710308907,0.190372867,0.861410197,0.875440428,0.872634382,BOB-06,0.531187123
CE V6.1,2.76,4.89,CE,P180,BOB,6,2015,9,0.622216025,0.173918947,0.862314549,0.86932315,0.86792143,BOB-06,0.564417178
CE V6.1,2.58,4.8,CE,P180,BOB,6,2015,10,0.736291843,0.17186412,0.85613813,0.872017844,0.868841901,BOB-06,0.5375
CE V6.1,2.83,5.36,CE,P180,BOB,6,2015,11,0.70138878,0.184173279,0.864429878,0.875125093,0.87298605,BOB-06,0.527985075
CE V6.1,2.54,4.58,CE,P180,BOB,6,2015,12,0.697194428,0.162144051,0.836225768,0.852610317,0.849333408,BOB-06,0.554585153
CE V6.1,2.48,4.68,CE,P180,BOB,6,2016,1,0.677790082,0.157404918,0.820631148,0.843078061,0.838588678,BOB-06,0.52991453
CE V6.1,2.17,3.86,CE,P180,BOB,6,2017,1,0.746181921,0.131812025,0.795827373,0.818797113,0.814203165,BOB-06,0.562176166
CE V6.1,2.3,4.37,CE,P180,BOB,6,2017,2,0.729318949,0.152984192,0.807033995,0.827155897,0.823131517,BOB-06,0.526315789
CE V6.1,2.26,4.07,CE,P180,BOB,6,2017,3,0.655777372,0.153009676,0.825377641,0.836611271,0.834364545,BOB-06,0.555282555
CE V6.1,2.4,4.37,CE,P180,BOB,6,2017,4,0.746948129,0.132969355,0.819331606,0.843126413,0.838367451,BOB-06,0.549199085
CE V6.1,2.48,4.63,CE,P180,BOB,6,2017,5,0.770108241,0.179966187,0.833411977,0.855582065,0.851148047,BOB-06,0.535637149
CE V6.1,2.54,4.79,CE,P180,BOB,6,2017,6,0.817362866,0.130448794,0.84796568,0.867955043,0.863957171,BOB-06,0.530271399
CE V6.1,2.69,5.13,CE,P180,BOB,6,2017,7,0.838771188,0.204174459,0.86544189,0.881998849,0.878687457,BOB-06,0.524366472
CE V6.1,2.71,5.26,CE,P180,BOB,6,2017,8,0.809538471,0.219212227,0.861519591,0.880368665,0.87659885,BOB-06,0.515209125
CE V6.1,2.66,4.98,CE,P180,BOB,6,2017,9,0.729687269,0.195900122,0.858207576,0.871482025,0.868827136,BOB-06,0.534136546
CE V6.1,2.65,5,CE,P180,BOB,6,2017,10,0.80272154,0.167766625,0.868920959,0.88267446,0.879923759,BOB-06,0.53
CE V6.1,2.72,5.16,CE,P180,BOB,6,2017,11,0.802407443,0.197251086,0.866332835,0.881061778,0.878115989,BOB-06,0.527131783
CE V6.1,2.65,4.94,CE,P180,BOB,6,2017,12,0.805509155,0.174220766,0.864070065,0.878661173,0.875742952,BOB-06,0.536437247
